product_id,level_1,level_2,level_3,level_4,segment_id,brand_id,vendor_id,netto,is_own_trademark,is_alcohol
5c5a823d39,e344ab2e71,52f13dac0c,6b55683dad,a726d1e241,,0d6f137fb6,40691075da,0.6,0,0
5c5d7b8a1a,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,f17059fca7,157.0,0f6529e87b,4f276b13c1,0.1,0,0
5c5dcc155f,e344ab2e71,14d373dff5,3e810ee449,dcf1c1e6de,223.0,1f31d3c74a,6e197e2ee2,1.5,0,0
5c5ffb4d48,c3d3a8e8c6,c2a3ea8d5e,b7cda0ec0c,6376f2a852,123.0,60134e15ba,b0904fc5bf,0.4,0,0
5c605e86f9,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,dd32476573,140.0,22fcc8c783,259526e94d,0.4,0,0
5c60bfd8ec,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,c42bee16c3,69.0,50b462fa6e,6a4bb29524,0.45,0,0
5c63e81eb4,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,36df352cfc,69.0,0f6529e87b,4f276b13c1,0.27,0,0
5c65844e43,e344ab2e71,ed2ad1797c,bd7a98e9af,577259b0af,313.0,55e6acdda2,43acd80c1a,0.027999999999999997,1,0
5c662062d1,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,0d6f137fb6,56bd2844bf,0.15,0,0
5c677d366c,e344ab2e71,1d2939ba1d,7b48f2392e,3d1d170ee5,7.0,,fdaddb9217,0.102,0,0
5c684afd44,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,a7f99ee7ff,b433a09348,0.2,0,0
5c695cf9f1,c3d3a8e8c6,ad2b2e17d2,4b9769273f,e2ac068539,60.0,a2b960d947,acada847c6,0.25,0,0
5c69675977,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,b8847e741d,41ad0e6513,0.6,0,0
5c6c588660,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,f6a8da321e,cbef9a390d,0.3,0,0
5c6d830773,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,b201a329b9,214.0,59e3e6ec68,4d7f558316,0.18,0,0
5c6de3010f,c3d3a8e8c6,034aca0659,44578de904,83984e36d2,300.0,4da2dc345f,6bc8b3c476,1.0,0,0
5c6eaae396,e344ab2e71,14d373dff5,1908d94f93,10fb31cfae,163.0,ab230258e9,43acd80c1a,0.95,1,0
5c6f164859,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,36df352cfc,69.0,f82b1d6eaa,3034fb4c4a,0.29,0,0
5c6f18b1a4,c3d3a8e8c6,f2333c90fb,419bc5b424,f7c957d825,271.0,4da2dc345f,15d3925095,0.3,0,0
5c706cece5,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,b06ace74de,0bbfe24e06,0.3,0,0
5c72c07be9,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,,00fd970383,1.0,0,0
5c7507043d,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,0d6f137fb6,233daf96fa,0.3,0,0
5c7524527e,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,4da2dc345f,c2a3a13af2,0.45,0,0
5c75bedfc1,c3d3a8e8c6,c2a3ea8d5e,9d2f15248c,9dca582877,251.0,3a060328e6,c4e167b91e,0.52,0,0
5c78207eea,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,,95ec22d87c,0.2,0,0
5c786f19e3,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,f17059fca7,157.0,46b5d84179,3034fb4c4a,0.13,0,0
5c7935c76e,e344ab2e71,749c619457,31e6505ae0,6e4d7515db,190.0,452b4ff1f3,43fb501224,0.5,0,1
5c7aab755f,c3d3a8e8c6,f2333c90fb,419bc5b424,f7c957d825,271.0,32289e5f80,45e904a9f6,0.1,0,0
5c7b3bc1bc,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,e9a74da8a7,85.0,ecb62dd84e,6b54576dcf,0.3,0,0
5c7c82a43f,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,,dfcbc1ff16,1.35,0,0
5c7e00bdcd,e344ab2e71,ed2ad1797c,0767853bf3,d917b1e6fc,14.0,ab230258e9,43acd80c1a,0.3,1,0
5c7f229a2c,e344ab2e71,ed2ad1797c,e352acced9,161ca358d1,147.0,53ddb53e27,0fd21ccdfd,0.25,0,0
5c815f473f,e344ab2e71,749c619457,2f16910df5,4f04a7a7a7,165.0,ea1561d20d,e4922ce6da,0.75,0,1
5c81be6fd5,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,4da2dc345f,02ee208727,0.55,0,0
5c843bd983,e344ab2e71,ed2ad1797c,bd7a98e9af,c0a825c891,313.0,c82229ad81,5c865ddad4,0.095,0,0
5c898045d2,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,6d2aa030e2,70.0,985edf8d10,4f276b13c1,0.95,0,0
5c8985db38,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,0d6f137fb6,c19163211b,0.4,0,0
5c899ad822,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,f7cced00f2,2445b69be2,0.3,0,0
5c8ac7b6b3,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,282b1aadcd,213.0,0d6f137fb6,d93cc4b58d,0.9,0,0
5c8d2dc409,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,282b1aadcd,213.0,,02dd6a7805,0.8,0,0
5c8d31eb90,e344ab2e71,703f4b6eb0,1e5c01ea13,3dbc4a4799,119.0,24611c95b5,da314aa57e,0.225,0,0
5c911a888e,c3d3a8e8c6,c2a3ea8d5e,b7cda0ec0c,6376f2a852,123.0,394a54a7c1,9eaff48661,0.4,0,0
5c93519160,c3d3a8e8c6,d283080a93,f976a3c5f9,8a98376bb8,48.0,8281de6bcb,b380f5c36d,1.0,0,0
5c95c6c3f9,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,cf4f3a316b,4c544fad0f,1.0,0,0
5c9aa16995,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,d5e2efbbba,5e04398f39,1.0,0,0
5c9d80203b,e344ab2e71,52f13dac0c,a1786084ca,93f8d7c303,110.0,4da2dc345f,c3e418e548,0.4,0,0
5c9e502817,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,9ea7822731,37.0,983bbc2cba,5777fcc65f,0.05,0,0
5c9f7cb756,c3d3a8e8c6,f2333c90fb,419bc5b424,f7c957d825,271.0,edb292740b,d60265f65c,0.09,0,0
5ca3b7289f,e344ab2e71,825fe699ab,8d356854d9,91541c448c,73.0,f33619c9ce,cd92e08219,0.1,0,0
5ca492f30c,e344ab2e71,52f13dac0c,a1786084ca,b2960bceb8,176.0,5df755ed94,222ac1e548,0.075,0,0
5ca5e377f8,e344ab2e71,749c619457,31e6505ae0,6e4d7515db,190.0,ce672ec61d,1081609725,0.5,0,1
5ca6e1882d,e344ab2e71,749c619457,31e6505ae0,6e4d7515db,190.0,05bafa0032,1081609725,0.5,0,1
5ca78c69fa,e344ab2e71,703f4b6eb0,0d718a4e3b,f81b2645a4,150.0,b9efc4424f,92bfe9d78d,0.05,0,0
5ca8406384,ec62ce61e3,26ae5a7da8,47fc607ca3,1781a2857c,18.0,b06ace74de,2d5c53ab8a,0.015,0,0
5ca87c5288,e344ab2e71,703f4b6eb0,0c37077fa0,1e98c70e32,209.0,03c2ef13d5,d6c656575f,0.25,0,0
5cadc77d0c,e344ab2e71,14d373dff5,ae662a854c,17a11d08ec,132.0,9bd917ee09,e995dbeafb,1.5,0,0
5cae70ac5f,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,4da2dc345f,90a730d806,0.06,0,0
5caeb5100c,ec62ce61e3,4202626fcb,cf58f817a4,2e20c16d76,260.0,,00607b7053,0.2,0,0
5cb03f44f5,e344ab2e71,63852cb2ab,26a31f671c,f5dac65023,161.0,bf6b01243c,5456ab527e,0.02,0,0
5cb18ccb92,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,0d6f137fb6,cca89f7e13,0.5,0,0
5cb1fdd701,c3d3a8e8c6,f2333c90fb,78800e7c84,3feb59ebe2,263.0,9927913f32,33c1439fbb,0.25,0,0
5cb2676ec7,c3d3a8e8c6,f2333c90fb,419bc5b424,02febe40b1,271.0,86b4701c33,fdd017c02a,1.0,0,0
5cb28338cc,ec62ce61e3,6b4ae3f25d,83f17acdfd,45e2127ec0,,,83f98e6dc3,0.045,0,0
5cb2e4d68b,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,06dc5a1522,5e338ec30d,0.4,0,0
5cb33748c5,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,af1cf94aab,e5baee73e2,0.3,0,0
5cb543f8c2,e344ab2e71,1d2939ba1d,396463b68f,1b91a6e2ad,118.0,b2a5856f3c,d06dd2fd22,3.0,0,0
5cb5f9f9ae,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,,b83acc5453,0.35,0,0
5cb93c9bc5,c3d3a8e8c6,034aca0659,453baf42c5,a6ccbb75cc,281.0,4da2dc345f,e6af81215a,1.0,0,0
5cbb7ff05c,c3d3a8e8c6,f2333c90fb,78800e7c84,96e78da403,263.0,73ab878c3f,e24d601d4a,1.0,0,0
5cbd2dabe5,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,76e203209b,4f276b13c1,0.18,0,0
5cbd4e2f59,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,0d6f137fb6,c0ccc88ba2,0.5,0,0
5cbe26f0fb,c3d3a8e8c6,f2333c90fb,419bc5b424,3a32c05cfb,271.0,437d0e5671,f47974f12f,0.5,0,0
5cbf01b932,e344ab2e71,14d373dff5,3e810ee449,dcf1c1e6de,223.0,6ab4ee66a3,941692ea41,0.5,0,0
5cc0bb67f6,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,0736b62d31,157.0,062b7e85cd,4f276b13c1,0.18,0,0
5cc263279b,e344ab2e71,ed2ad1797c,4bd2772432,1b423b9049,43.0,778bcbe1b3,43acd80c1a,0.1,1,0
5cc6a775ca,c3d3a8e8c6,f2333c90fb,419bc5b424,499cfd1ba2,113.0,99e6505827,66414e3fc1,0.6,0,0
5cc86f3c64,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,,765e9c0bef,0.09,0,0
5ccabbb0eb,ec62ce61e3,a49a930a49,d1dc20357f,4062922114,,5501d7043a,bfbdd07e85,0.04,0,0
5ccbecdb5e,e344ab2e71,14d373dff5,ae662a854c,5aa8fc9abd,132.0,27f3bad881,6e25d9a69c,6.0,0,0
5cceb573d5,c3d3a8e8c6,f2333c90fb,78800e7c84,fb8856744a,263.0,,6eb02e41f0,1.0,0,0
5cd279da9e,e344ab2e71,703f4b6eb0,0c37077fa0,46951c62e8,209.0,1faaf63af3,26c6526a80,1.0,0,0
5cd3cc02e5,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,36df352cfc,69.0,,0edbc3c84d,0.34,0,0
5cd5823935,c3d3a8e8c6,f2333c90fb,419bc5b424,53a67d6c8a,271.0,,055ee74512,0.4,0,0
5cd76ba5c3,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,dfa72211f0,95b3d05de7,0.55,0,0
5cdbaa701f,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,0d6f137fb6,c6e6e8fc05,0.5,0,0
5cdfc45fe9,ec62ce61e3,93073a7304,b30f37e434,33756a6077,260.0,,41aa9501e1,0.098,0,0
5ce10128e7,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,aac704a409,eda4a07475,0.315,0,0
5ce6d00a14,c3d3a8e8c6,d283080a93,f976a3c5f9,05a00e2fe8,48.0,3c7c9c8979,b65be51e2c,0.6,0,0
5ce7cef661,e344ab2e71,79666b6e44,aa0862499d,ff69a769cd,268.0,a76c885e53,b0abe16240,0.1,0,0
5cea7acda9,e344ab2e71,ed2ad1797c,351f8505dc,0e680665eb,205.0,0c7d4c0f34,089ff78668,0.4,0,0
5ceb8bb1de,e344ab2e71,ed2ad1797c,9c70dd2a52,b406c05ef4,126.0,ab230258e9,43acd80c1a,0.1,1,0
5ced6010a6,e344ab2e71,14d373dff5,ae662a854c,5aa8fc9abd,132.0,def61a09e0,f95f615bce,1.5,0,0
5cf0886bea,e344ab2e71,63852cb2ab,26a31f671c,f5dac65023,161.0,cbed25a67c,312c690cec,0.035,0,0
5cf6c55e85,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,,5a2c8571bb,1.0,0,0
5cf7f1f56f,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,,c6e6e8fc05,0.15,0,0
5cfad4b55e,ec62ce61e3,be86806c6b,58f4db5467,0216d905a3,45.0,0d6f137fb6,2273ca5604,0.1,0,0
5cfad84227,e344ab2e71,52f13dac0c,38816369ce,27563baed9,,596532a15b,a4dfb33b6c,0.4,0,0
5cfdf00c58,ec62ce61e3,6b4ae3f25d,8e5ac04bf9,c7b95ba144,40.0,9f6466ef62,91967fb2f4,0.06,0,0
5cff638650,e344ab2e71,ed2ad1797c,c4d797fc64,e558a65606,111.0,ab230258e9,43acd80c1a,0.24,1,0
5d00f4081b,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,b06ace74de,ad87581967,0.14,0,0
5d034c72ab,e344ab2e71,749c619457,8d7049ae96,03c2fe318b,321.0,737ea461be,43acd80c1a,0.7,1,1
5d0379eb2c,ec62ce61e3,3f9010c11e,e53700447c,4e21f84d0a,35.0,6128774051,dd81baaa1c,0.25,0,0
5d03ab4a61,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,cc22f3800c,b5da25e750,0.3,0,0
5d043ddd18,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,0d6f137fb6,a74038daf0,0.45,0,0
5d05ab2ec0,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,e9a74da8a7,85.0,c22b44a4ab,7fa50603a5,0.45,0,0
5d066b5da3,c3d3a8e8c6,de6f3b925a,a88747f900,4f6d0b2597,192.0,b61d9e9602,22db1ab246,0.1,0,0
5d073ab787,e344ab2e71,ed2ad1797c,80bba93322,d92a0600ff,14.0,ab230258e9,43acd80c1a,0.58,1,0
5d09807999,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,f17059fca7,157.0,fc21de5e6e,b152acf9a1,0.12,0,0
5d0b77fee1,e344ab2e71,ed2ad1797c,b235427590,3ae8650fab,217.0,834775c79e,272deff7b8,0.25,0,0
5d0c2c888c,c3d3a8e8c6,f2333c90fb,419bc5b424,d87b1f20dd,43.0,0b334f7571,08dbce4deb,0.06,0,0
5d0d403b56,c3d3a8e8c6,f2333c90fb,78800e7c84,d51cb2e791,263.0,d77640d6f9,fdd017c02a,1.0,0,0
5d0ddd8a01,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,0153fdcea2,0428256083,0.18,0,0
5d11362082,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,d3c4073308,1.0,1f11b3c51d,a3d1c9f994,1.0,0,0
5d125fa59a,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,e26b0d4e30,43acd80c1a,0.15,1,0
5d12647631,e344ab2e71,749c619457,df6c9e5688,04945d79d0,218.0,0d6f137fb6,16dc2682c6,0.5,0,1
5d14eed7d9,e344ab2e71,ed2ad1797c,1d7d3cc9e8,aeb0ead42d,51.0,,79085f9f38,0.095,0,0
5d191b45fa,ec62ce61e3,be86806c6b,58f4db5467,7ca15682f9,45.0,,829e799b7e,0.25,0,0
5d199f3fe7,e344ab2e71,749c619457,f3112c7d88,6da1b959c4,117.0,7577894533,3c1d7e75a9,0.5,0,1
5d1a17649a,c3d3a8e8c6,91fb12a54a,9c7f775b69,ea0a653059,179.0,799faa8e79,5d3497df0f,0.35,0,0
5d1ab306e2,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,05a6692aa3,b8d196fee0,0.35,0,0
5d1af1772a,c3d3a8e8c6,c2a3ea8d5e,b7cda0ec0c,b4588cbd0e,123.0,d2a933be9e,9e3c68b8e2,0.4,0,0
5d1b2ef175,e344ab2e71,749c619457,a50a028f07,d5e26c4061,321.0,0d6f137fb6,0820e2a1d3,0.75,0,1
5d1b310ad7,e344ab2e71,703f4b6eb0,6b14ab9422,c626a036ea,43.0,5a7af67f9a,7288da513e,0.1,0,0
5d1bdda3e9,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,3059dd5c81,24d1633848,0.24,0,0
5d1cc92a08,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,,0150a3e90d,0.9,0,0
5d1eb093d9,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,7fac991073,140.0,0d6f137fb6,835f7b21c5,0.7,0,0
5d1fd7abdc,c3d3a8e8c6,c2a3ea8d5e,9d2f15248c,b8238a6b5d,251.0,ff317e91df,8f6f7f664a,0.07,0,0
5d239ee706,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,,74dcf19970,0.3,0,0
5d261c740a,e344ab2e71,1d2939ba1d,b4ed467620,bb43f58ef9,148.0,,43863631a2,0.258,0,0
5d2a7eba7b,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,38f1b9511d,241.0,e321e382fa,56a2740315,0.8,0,0
5d2bbf53fe,ec62ce61e3,4202626fcb,88a515c084,e2b7fba5ee,172.0,,8ad28e1ef9,0.03,0,0
5d2ccc8aae,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,c42bee16c3,69.0,4c4291aaf7,eb46c2b54f,0.15,0,0
5d2fe38afb,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,e9a74da8a7,85.0,a491189e26,5bc3541f59,0.35,0,0
5d312afdcb,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,4da2dc345f,55c67db8ad,0.3,0,0
5d31ff0356,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,,be6f1a8c70,0.4,0,0
5d33c1232d,e344ab2e71,ed2ad1797c,bd7a98e9af,f05a8a5660,313.0,c837beca6a,63519f1354,0.5,0,0
5d34b577c1,ec62ce61e3,36bd2cad67,11d8cc0afd,8d4aa1546e,75.0,f3ac3488c1,16cba5f5f2,0.006,0,0
5d395bf306,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,b06ace74de,30db95270f,0.4,0,0
5d3a016027,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,36df352cfc,69.0,f168e29e38,3034fb4c4a,0.33,0,0
5d3cecd539,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,5d0946ea29,177.0,a7f99ee7ff,1b041cedd7,0.125,0,0
5d4140a813,e344ab2e71,749c619457,f3112c7d88,6da1b959c4,117.0,3792a0aa3a,fc40f51b64,0.5,0,1
5d430e33cf,ec62ce61e3,a49a930a49,d1dc20357f,83257ff23c,,0d6f137fb6,01f7c589b1,0.033,0,0
5d43298afa,e344ab2e71,b0c4967fce,eac3f82414,657f03c191,176.0,05121668a9,43acd80c1a,0.1,1,0
5d4352ef9e,e344ab2e71,703f4b6eb0,6b14ab9422,c626a036ea,43.0,,01c03ebafb,0.05,0,0
5d44914077,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,282b1aadcd,213.0,57239654f1,259526e94d,0.6,0,0
5d45985865,e344ab2e71,52f13dac0c,a1786084ca,b2960bceb8,176.0,5df755ed94,222ac1e548,0.075,0,0
5d4dba0304,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,,44303175d7,0.9,0,0
5d4e1c3551,ec62ce61e3,4202626fcb,98cdade1f6,6dc2d38f63,260.0,,26511ceac0,0.25,0,0
5d4ee3b8a8,e344ab2e71,1d2939ba1d,95ee236d6a,5c9ffd2b69,249.0,ecd5f91054,dcf958095f,0.21,0,0
5d4eeab86b,c3d3a8e8c6,70ac384d6a,f24047023a,7a490c7e8e,317.0,7166359b2d,cd6f086e7a,0.25,0,0
5d4f627de4,e344ab2e71,52f13dac0c,6b55683dad,56426fcb60,105.0,0d6f137fb6,46f20f742a,0.4,0,0
5d4fbad9b7,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,7657bfdbbd,214.0,326143edb5,d6c622e50a,0.2,0,0
5d511b5c9f,e344ab2e71,703f4b6eb0,8a37c27a14,8587e8dfd1,119.0,,d0a2b87faa,0.23,0,0
5d5282fdc1,ec62ce61e3,36bd2cad67,11d8cc0afd,8d4aa1546e,75.0,f3ac3488c1,16cba5f5f2,0.002,0,0
5d54573325,ec62ce61e3,e8705574ff,4ea774ea51,309d7305f5,35.0,0d6f137fb6,ef3b92f068,0.045,0,0
5d5462e783,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,0d6f137fb6,d51d89287b,0.2,0,0
5d54c510c6,ec62ce61e3,36bd2cad67,11d8cc0afd,8d4aa1546e,75.0,641e8c3eff,16cba5f5f2,0.003,0,0
5d5513568c,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,4da2dc345f,4e4c55b9c1,0.2,0,0
5d559900bf,e344ab2e71,ed2ad1797c,c96643d4a8,268e020db8,307.0,082560ca58,63243765ed,0.049,0,0
5d563ad038,e344ab2e71,52f13dac0c,6b55683dad,56426fcb60,105.0,d984016475,a2a30fbd43,0.26,0,0
5d5740c8ca,c3d3a8e8c6,de6f3b925a,68b1fb172a,350b4db7bd,,57a5353337,6998e40cc3,0.15,0,0
5d5936dde5,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,0736b62d31,157.0,fc064bd218,9311a0b449,0.18,0,0
5d59f9befd,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,7657bfdbbd,214.0,1c1ece70bb,2d471854df,0.18,0,0
5d5c5edddd,c3d3a8e8c6,c2a3ea8d5e,9d2f15248c,b8238a6b5d,251.0,b3431721cd,9641f2eae0,0.09,0,0
5d5d20e9a7,e344ab2e71,825fe699ab,306281efc0,3721054113,40.0,74251e93eb,39430b7b8a,1.0,0,0
5d5eb7f520,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,0d6f137fb6,d0317dd19d,0.08,0,0
5d60ebfbfe,e344ab2e71,749c619457,a50a028f07,d5e26c4061,321.0,5416de07c5,6f7ee8dfdf,0.75,0,1
5d6279c593,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,f19b696462,93eca6d05b,0.4,0,0
5d68c7b5da,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,282b1aadcd,213.0,e481f38e1e,aab4347810,0.8,0,0
5d6a279f18,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,b201a329b9,214.0,26458e3fe1,7ce3e70ec4,0.16,0,0
5d6ef3a786,c3d3a8e8c6,fb84f08028,4603fa9fa5,f68966aaae,105.0,798fa474ef,062c9506ff,0.15,0,0
5d701c505f,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,1e7082b4bb,177.0,0d6f137fb6,cd40909979,0.2,0,0
5d70512e97,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,47462080ae,177.0,,b75023d99d,0.15,0,0
5d716b4a68,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,,cdf423ae76,0.5,0,0
5d7300006f,e344ab2e71,1d2939ba1d,7b48f2392e,fb8f1de64c,283.0,2b5583180c,39dec0b013,0.648,0,0
5d73d4df16,c3d3a8e8c6,f93982269d,0bcfc6519b,fc32a80dcd,259.0,bde9bbeb22,9cf3f82236,0.56,0,0
5d75d97512,c3d3a8e8c6,70ac384d6a,f24047023a,4e1bec0dc1,317.0,5b4138b908,a47c6ba194,0.25,0,0
5d780760cc,e344ab2e71,749c619457,a50a028f07,d5e26c4061,321.0,,43acd80c1a,0.75,1,1
5d78903990,e344ab2e71,ed2ad1797c,6392fb443f,63c93f54d4,126.0,1e2cd78eb1,259526e94d,0.25,0,0
5d78eb29e5,ec62ce61e3,a49a930a49,b635847082,0d2fb9fe2e,35.0,0d6f137fb6,f3e7cd2a2a,0.063,0,0
5d7ac9b821,c3d3a8e8c6,de6f3b925a,d36150c93e,bccc635603,96.0,7495cfa93e,e3dd425ae9,0.3,0,0
5d7ba62a8c,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,f6448d3024,d51d89287b,0.4,0,0
5d81379cdc,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,280ba45ddf,56a46437c9,1.35,0,0
5d815c1d9b,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,4da2dc345f,a302313c52,0.2,0,0
5d837d3e31,e344ab2e71,1d2939ba1d,95ee236d6a,5c9ffd2b69,249.0,53805fc0f7,e7028c662f,0.1,0,0
5d86b40251,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,0d6f137fb6,0b247cf003,0.08,0,0
5d87352550,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,7fac991073,140.0,7ea2ba0e0e,db634a3277,0.35,0,0
5d89c9a5df,e344ab2e71,ed2ad1797c,dc4a4438c8,4d08a6c4cb,57.0,a866b9b745,f677a4b23f,0.9,0,0
5d8a7a0b34,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,01b2b18c93,f501b80ce7,0.125,0,0
5d8b4658ae,c3d3a8e8c6,f2333c90fb,78800e7c84,96e78da403,263.0,63ba6b7a61,746da387ed,1.0,0,0
5d8dca9ab7,c3d3a8e8c6,f2333c90fb,419bc5b424,53a67d6c8a,271.0,0d6f137fb6,b2228fbf68,0.26,0,0
5d94e90b56,e344ab2e71,52f13dac0c,38816369ce,27563baed9,,8188d00160,3b84950736,0.3,0,0
5d96737d1c,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,63ba6b7a61,917d4e30c7,1.0,0,0
5d96f3518e,ec62ce61e3,4202626fcb,88a515c084,48cf3d488f,172.0,86694b65df,26511ceac0,0.18,0,0
5d9820dd94,c3d3a8e8c6,70ac384d6a,53193cb717,748fdbc7d2,317.0,0d6f137fb6,c7227041cd,0.12,0,0
5d9a6db928,e344ab2e71,52f13dac0c,d3cfe81323,aa388bf81c,,76223731cd,0f923e8c25,0.7,0,0
5d9e0aebba,e344ab2e71,52f13dac0c,6b55683dad,56426fcb60,105.0,4da2dc345f,e71a860fb1,0.45,0,0
5da1dd52fa,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,3d648097f6,85.0,aac704a409,eda4a07475,0.93,0,0
5da2965d51,ec62ce61e3,f980df59e1,673d4e26b5,3844f48aa2,274.0,b06ace74de,2d5c53ab8a,0.03,0,0
5da2f42968,e344ab2e71,703f4b6eb0,1e5c01ea13,3dbc4a4799,119.0,63ba6b7a61,917d4e30c7,0.13,0,0
5da33d4598,ec62ce61e3,6b4ae3f25d,b5b600e62a,adb8a594c9,,31e3deef47,c0c35d1477,0.795,0,0
5da389d883,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,2eb2943429,85.0,,7504f18fe9,0.5,0,0
5da6188c30,e344ab2e71,703f4b6eb0,8b5cca6319,bf375b7a11,119.0,4afdd20462,8ade010d3c,0.5,0,0
5da65fecac,e344ab2e71,703f4b6eb0,1e5c01ea13,3dbc4a4799,119.0,5c1bf7ad8b,75605bb791,0.37,0,0
